Date,Open,High,Low,Close,Adj Close,Stock,Year,Month
2016-03-16,576.64,581.32,571.14,574.27,574.27,Amazon,2016,3
2016-03-17,569.51,571.4,555.01,559.44,559.44,Amazon,2016,3
2016-03-18,560.94,562.33,546.09,552.08,552.08,Amazon,2016,3
2016-03-21,548.91,555.24,538.58,553.98,553.98,Amazon,2016,3
2016-03-22,545.11,562.76,545.05,560.48,560.48,Amazon,2016,3
2016-03-23,561.0,572.48,558.1,569.63,569.63,Amazon,2016,3
2016-03-24,567.11,583.55,567.08,582.95,582.95,Amazon,2016,3
2016-03-28,584.4,584.75,575.56,579.87,579.87,Amazon,2016,3
2016-03-29,580.15,595.85,576.5,593.86,593.86,Amazon,2016,3
2016-03-30,596.71,603.24,595.0,598.69,598.69,Amazon,2016,3
2016-03-31,599.28,600.75,592.21,593.64,593.64,Amazon,2016,3
2016-04-01,590.49,599.03,588.3,598.5,598.5,Amazon,2016,4
2016-04-04,599.0,599.5,590.55,593.19,593.19,Amazon,2016,4
2016-04-05,590.77,593.47,585.25,586.14,586.14,Amazon,2016,4
2016-04-06,587.52,602.39,587.5,602.08,602.08,Amazon,2016,4
2016-04-07,598.76,599.6,589.08,591.43,591.43,Amazon,2016,4
2016-04-08,594.32,597.86,589.0,594.6,594.6,Amazon,2016,4
2016-04-11,596.14,604.0,594.91,595.93,595.93,Amazon,2016,4
2016-04-12,598.4,604.06,592.31,603.17,603.17,Amazon,2016,4
2016-04-13,607.68,616.81,605.29,614.82,614.82,Amazon,2016,4
2016-04-14,615.07,624.38,615.07,620.75,620.75,Amazon,2016,4
2016-04-15,621.92,626.77,618.11,625.89,625.89,Amazon,2016,4
2016-04-18,625.35,637.64,624.96,635.35,635.35,Amazon,2016,4
2016-04-19,637.14,638.01,620.8,627.9,627.9,Amazon,2016,4
2016-04-20,630.0,636.55,623.0,632.99,632.99,Amazon,2016,4
2016-04-21,631.0,637.82,628.5,631.0,631.0,Amazon,2016,4
2016-04-22,624.47,628.25,611.56,620.5,620.5,Amazon,2016,4
2016-04-25,616.61,626.98,616.25,626.2,626.2,Amazon,2016,4
2016-04-26,626.17,626.75,614.88,616.88,616.88,Amazon,2016,4
2016-04-27,611.8,615.95,601.28,606.57,606.57,Amazon,2016,4
2016-04-28,615.54,626.8,599.2,602.0,602.0,Amazon,2016,4
2016-04-29,666.0,669.98,654.0,659.59,659.59,Amazon,2016,4
2016-05-02,663.92,685.5,662.03,683.85,683.85,Amazon,2016,5
2016-05-03,677.36,680.3,670.43,671.32,671.32,Amazon,2016,5
2016-05-04,662.59,674.0,662.14,670.9,670.9,Amazon,2016,5
2016-05-05,673.31,676.49,656.0,659.09,659.09,Amazon,2016,5
2016-05-06,656.05,676.95,656.01,673.95,673.95,Amazon,2016,5
2016-05-09,673.95,686.98,671.41,679.75,679.75,Amazon,2016,5
2016-05-10,694.0,704.55,693.5,703.07,703.07,Amazon,2016,5
2016-05-11,705.79,719.0,701.65,713.23,713.23,Amazon,2016,5
2016-05-12,717.38,722.45,711.51,717.93,717.93,Amazon,2016,5
2016-05-13,714.64,719.25,706.51,709.92,709.92,Amazon,2016,5
2016-05-16,710.13,713.25,700.28,710.66,710.66,Amazon,2016,5
2016-05-17,709.9,714.47,693.91,695.27,695.27,Amazon,2016,5
2016-05-18,689.56,702.54,688.76,697.45,697.45,Amazon,2016,5
2016-05-19,691.88,699.4,689.56,698.52,698.52,Amazon,2016,5
2016-05-20,701.05,707.24,700.0,702.8,702.8,Amazon,2016,5
2016-05-23,704.25,706.0,696.42,696.75,696.75,Amazon,2016,5
2016-05-24,698.01,707.5,698.0,704.2,704.2,Amazon,2016,5
2016-05-25,708.0,710.86,705.52,708.35,708.35,Amazon,2016,5
2016-05-26,708.33,715.0,707.29,714.91,714.91,Amazon,2016,5
2016-05-27,715.0,716.6,711.1,712.24,712.24,Amazon,2016,5
2016-05-31,712.33,724.23,711.32,722.79,722.79,Amazon,2016,5
2016-06-01,720.9,726.43,718.22,719.44,719.44,Amazon,2016,6
2016-06-02,720.97,728.28,715.5,728.24,728.24,Amazon,2016,6
2016-06-03,726.74,727.0,718.43,725.54,725.54,Amazon,2016,6
2016-06-06,726.5,731.5,724.42,726.73,726.73,Amazon,2016,6
2016-06-07,729.89,730.0,720.55,723.74,723.74,Amazon,2016,6
2016-06-08,726.4,729.42,721.6,726.64,726.64,Amazon,2016,6
2016-06-09,723.1,728.91,722.3,727.65,727.65,Amazon,2016,6
2016-06-10,722.35,724.98,714.21,717.91,717.91,Amazon,2016,6
2016-06-13,714.01,721.99,711.16,715.24,715.24,Amazon,2016,6
2016-06-14,712.33,720.81,712.27,719.3,719.3,Amazon,2016,6
2016-06-15,722.0,722.56,713.35,714.26,714.26,Amazon,2016,6
2016-06-16,712.05,718.0,705.3,717.51,717.51,Amazon,2016,6
2016-06-17,718.19,718.2,699.18,706.39,706.39,Amazon,2016,6
2016-06-20,713.5,721.31,710.81,714.01,714.01,Amazon,2016,6
2016-06-21,715.72,718.4,712.72,715.82,715.82,Amazon,2016,6
2016-06-22,716.58,717.0,707.57,710.6,710.6,Amazon,2016,6
2016-06-23,715.5,722.12,712.5,722.08,722.08,Amazon,2016,6
2016-06-24,693.0,712.53,692.2,698.96,698.96,Amazon,2016,6
2016-06-27,692.01,696.82,682.12,691.36,691.36,Amazon,2016,6
2016-06-28,700.0,708.0,698.17,707.95,707.95,Amazon,2016,6
2016-06-29,715.75,719.5,713.54,715.6,715.6,Amazon,2016,6
2016-06-30,717.2,719.37,712.54,715.62,715.62,Amazon,2016,6
2016-07-01,717.32,728.0,716.54,725.68,725.68,Amazon,2016,7
2016-07-05,722.8,729.56,719.61,728.1,728.1,Amazon,2016,7
2016-07-06,725.71,737.77,722.58,737.61,737.61,Amazon,2016,7
2016-07-07,739.33,739.55,731.63,736.57,736.57,Amazon,2016,7
2016-07-08,740.14,746.1,738.0,745.81,745.81,Amazon,2016,7
2016-07-11,750.0,755.9,747.0,753.78,753.78,Amazon,2016,7
2016-07-12,756.86,757.34,740.33,748.21,748.21,Amazon,2016,7
2016-07-13,746.76,756.87,741.25,742.63,742.63,Amazon,2016,7
2016-07-14,748.86,749.04,739.02,741.2,741.2,Amazon,2016,7
2016-07-15,746.55,746.55,734.05,735.44,735.44,Amazon,2016,7
2016-07-18,735.49,741.6,728.72,736.07,736.07,Amazon,2016,7
2016-07-19,732.5,743.33,732.31,739.95,739.95,Amazon,2016,7
2016-07-20,744.0,746.25,740.7,745.72,745.72,Amazon,2016,7
2016-07-21,747.5,749.36,742.79,744.43,744.43,Amazon,2016,7
2016-07-22,747.79,751.28,743.53,744.86,744.86,Amazon,2016,7
2016-07-25,746.55,748.5,735.35,739.61,739.61,Amazon,2016,7
2016-07-26,742.71,743.13,732.75,735.59,735.59,Amazon,2016,7
2016-07-27,737.97,740.94,733.86,736.67,736.67,Amazon,2016,7
2016-07-28,745.98,753.36,739.7,752.61,752.61,Amazon,2016,7
2016-07-29,765.0,766.0,755.0,758.81,758.81,Amazon,2016,7
2016-08-01,759.87,770.5,757.06,767.74,767.74,Amazon,2016,8
2016-08-02,763.81,765.01,757.02,760.58,760.58,Amazon,2016,8
2016-08-03,757.06,758.89,752.25,754.64,754.64,Amazon,2016,8
2016-08-04,753.7,765.0,750.35,760.77,760.77,Amazon,2016,8
2016-08-05,764.81,768.47,763.09,765.98,765.98,Amazon,2016,8
2016-08-08,766.81,767.0,761.02,766.56,766.56,Amazon,2016,8
2016-08-09,767.39,772.6,766.9,768.31,768.31,Amazon,2016,8
2016-08-10,769.8,772.1,766.19,768.56,768.56,Amazon,2016,8
2016-08-11,769.94,773.75,769.12,771.24,771.24,Amazon,2016,8
2016-08-12,768.46,773.15,768.42,772.56,772.56,Amazon,2016,8
2016-08-15,771.9,772.04,767.71,768.49,768.49,Amazon,2016,8
2016-08-16,768.62,768.73,763.82,764.04,764.04,Amazon,2016,8
2016-08-17,764.41,765.22,759.2,764.63,764.63,Amazon,2016,8
2016-08-18,764.0,765.17,760.6,764.46,764.46,Amazon,2016,8
2016-08-19,761.9,762.49,756.89,757.31,757.31,Amazon,2016,8
2016-08-22,757.5,759.85,752.1,759.48,759.48,Amazon,2016,8
2016-08-23,763.31,764.7,761.0,762.45,762.45,Amazon,2016,8
2016-08-24,763.0,763.41,755.36,757.25,757.25,Amazon,2016,8
2016-08-25,756.0,760.56,754.74,759.22,759.22,Amazon,2016,8
2016-08-26,760.05,770.0,759.8,769.0,769.0,Amazon,2016,8
2016-08-29,768.72,774.98,768.6,771.29,771.29,Amazon,2016,8
2016-08-30,771.05,771.84,765.56,767.58,767.58,Amazon,2016,8
2016-08-31,766.6,769.64,764.0,769.16,769.16,Amazon,2016,8
2016-09-01,770.9,772.04,766.75,770.62,770.62,Amazon,2016,9
2016-09-02,774.11,776.0,771.7,772.44,772.44,Amazon,2016,9
2016-09-06,774.04,789.48,770.22,788.87,788.87,Amazon,2016,9
2016-09-07,789.53,790.79,784.33,784.48,784.48,Amazon,2016,9
2016-09-08,783.89,786.5,781.44,784.06,784.06,Amazon,2016,9
2016-09-09,779.36,781.0,760.11,760.14,760.14,Amazon,2016,9
2016-09-12,757.35,772.66,756.0,771.49,771.49,Amazon,2016,9
2016-09-13,768.77,769.89,759.05,761.01,761.01,Amazon,2016,9
2016-09-14,762.2,767.5,758.85,761.09,761.09,Amazon,2016,9
2016-09-15,762.0,770.87,757.58,769.69,769.69,Amazon,2016,9
2016-09-16,773.28,780.46,771.66,778.52,778.52,Amazon,2016,9
2016-09-19,779.97,781.94,771.0,775.1,775.1,Amazon,2016,9
2016-09-20,776.0,781.37,776.0,780.22,780.22,Amazon,2016,9
2016-09-21,783.25,790.69,779.01,789.74,789.74,Amazon,2016,9
2016-09-22,794.27,805.89,794.27,804.7,804.7,Amazon,2016,9
2016-09-23,803.13,807.75,802.12,805.75,805.75,Amazon,2016,9
2016-09-26,801.8,805.93,797.15,799.16,799.16,Amazon,2016,9
2016-09-27,801.85,816.64,801.11,816.11,816.11,Amazon,2016,9
2016-09-28,818.0,830.14,817.03,828.72,828.72,Amazon,2016,9
2016-09-29,828.26,837.5,824.63,829.05,829.05,Amazon,2016,9
2016-09-30,832.61,839.95,832.4,837.31,837.31,Amazon,2016,9
2016-10-03,836.0,839.86,831.25,836.74,836.74,Amazon,2016,10
2016-10-04,840.91,842.37,830.26,834.03,834.03,Amazon,2016,10
2016-10-05,838.0,845.67,836.12,844.36,844.36,Amazon,2016,10
2016-10-06,843.7,847.21,840.6,841.66,841.66,Amazon,2016,10
2016-10-07,845.79,845.95,837.45,839.43,839.43,Amazon,2016,10
2016-10-10,843.25,845.2,840.27,841.71,841.71,Amazon,2016,10
2016-10-11,841.02,841.29,828.35,831.0,831.0,Amazon,2016,10
2016-10-12,834.0,837.67,830.1,834.09,834.09,Amazon,2016,10
2016-10-13,829.0,831.8,821.21,829.28,829.28,Amazon,2016,10
2016-10-14,835.08,835.74,822.96,822.96,822.96,Amazon,2016,10
2016-10-17,821.5,822.0,811.68,812.95,812.95,Amazon,2016,10
2016-10-18,822.11,823.26,815.02,817.65,817.65,Amazon,2016,10
2016-10-19,820.4,820.67,815.17,817.69,817.69,Amazon,2016,10
2016-10-20,813.99,815.71,803.1,810.32,810.32,Amazon,2016,10
2016-10-21,809.36,819.42,809.0,818.99,818.99,Amazon,2016,10
2016-10-24,824.95,838.3,822.21,838.09,838.09,Amazon,2016,10
2016-10-25,839.3,843.09,833.22,835.18,835.18,Amazon,2016,10
2016-10-26,832.76,833.44,820.0,822.59,822.59,Amazon,2016,10
2016-10-27,831.24,831.72,815.43,818.36,818.36,Amazon,2016,10
2016-10-28,782.0,789.49,774.61,776.32,776.32,Amazon,2016,10
2016-10-31,781.03,793.7,780.11,789.82,789.82,Amazon,2016,10
2016-11-01,799.0,800.84,776.71,785.41,785.41,Amazon,2016,11
2016-11-02,783.93,784.75,763.55,765.56,765.56,Amazon,2016,11
2016-11-03,765.05,777.0,764.0,767.03,767.03,Amazon,2016,11
2016-11-04,762.79,766.0,753.23,755.05,755.05,Amazon,2016,11
2016-11-07,771.64,787.73,770.94,784.93,784.93,Amazon,2016,11
2016-11-08,784.97,791.74,779.1,787.75,787.75,Amazon,2016,11
2016-11-09,764.0,777.5,760.09,771.88,771.88,Amazon,2016,11
2016-11-10,778.81,778.83,717.7,742.38,742.38,Amazon,2016,11
2016-11-11,735.73,743.26,728.9,739.01,739.01,Amazon,2016,11
2016-11-14,745.51,746.0,710.1,719.07,719.07,Amazon,2016,11
2016-11-15,730.0,746.78,725.99,743.24,743.24,Amazon,2016,11
2016-11-16,739.88,749.87,735.61,746.49,746.49,Amazon,2016,11
2016-11-17,749.32,757.5,748.0,756.4,756.4,Amazon,2016,11
2016-11-18,761.0,767.74,757.64,760.16,760.16,Amazon,2016,11
2016-11-21,766.0,780.35,765.11,780.0,780.0,Amazon,2016,11
2016-11-22,788.17,792.4,781.0,785.33,785.33,Amazon,2016,11
2016-11-23,781.73,781.75,773.12,780.12,780.12,Amazon,2016,11
2016-11-25,786.5,786.75,777.9,780.37,780.37,Amazon,2016,11
2016-11-28,776.99,777.0,764.24,766.77,766.77,Amazon,2016,11
2016-11-29,768.0,769.89,761.32,762.52,762.52,Amazon,2016,11
2016-11-30,762.0,768.09,750.25,750.57,750.57,Amazon,2016,11
2016-12-01,752.41,753.37,738.03,743.65,743.65,Amazon,2016,12
2016-12-02,743.4,748.49,736.7,740.34,740.34,Amazon,2016,12
2016-12-05,745.0,761.49,742.0,759.36,759.36,Amazon,2016,12
2016-12-06,763.99,768.24,757.25,764.72,764.72,Amazon,2016,12
2016-12-07,764.55,770.42,755.82,770.42,770.42,Amazon,2016,12
2016-12-08,771.87,773.79,765.19,767.33,767.33,Amazon,2016,12
2016-12-09,770.0,770.25,765.34,768.66,768.66,Amazon,2016,12
2016-12-12,766.4,766.89,757.2,760.12,760.12,Amazon,2016,12
2016-12-13,764.96,782.46,762.0,774.34,774.34,Amazon,2016,12
2016-12-14,778.25,780.86,762.81,768.82,768.82,Amazon,2016,12
2016-12-15,766.28,769.1,760.31,761.0,761.0,Amazon,2016,12
2016-12-16,765.0,765.13,754.0,757.77,757.77,Amazon,2016,12
2016-12-19,758.89,770.5,756.16,766.0,766.0,Amazon,2016,12
2016-12-20,768.65,774.39,767.71,771.22,771.22,Amazon,2016,12
2016-12-21,770.0,771.22,765.7,770.6,770.6,Amazon,2016,12
2016-12-22,768.12,771.21,763.02,766.34,766.34,Amazon,2016,12
2016-12-23,764.55,766.5,757.99,760.59,760.59,Amazon,2016,12
2016-12-27,763.4,774.65,761.2,771.4,771.4,Amazon,2016,12
2016-12-28,776.25,780.0,770.5,772.13,772.13,Amazon,2016,12
2016-12-29,772.4,773.4,760.85,765.15,765.15,Amazon,2016,12
2016-12-30,766.47,767.4,748.28,749.87,749.87,Amazon,2016,12
2017-01-03,757.92,758.76,747.7,753.67,753.67,Amazon,2017,1
2017-01-04,758.39,759.68,754.2,757.18,757.18,Amazon,2017,1
2017-01-05,761.55,782.4,760.26,780.45,780.45,Amazon,2017,1
2017-01-06,782.36,799.44,778.48,795.99,795.99,Amazon,2017,1
2017-01-09,798.0,801.77,791.77,796.92,796.92,Amazon,2017,1
2017-01-10,796.6,798.0,789.54,795.9,795.9,Amazon,2017,1
2017-01-11,793.66,799.5,789.51,799.02,799.02,Amazon,2017,1
2017-01-12,800.31,814.13,799.5,813.64,813.64,Amazon,2017,1
2017-01-13,814.32,821.65,811.4,817.14,817.14,Amazon,2017,1
2017-01-17,815.7,816.0,803.44,809.72,809.72,Amazon,2017,1
2017-01-18,809.5,811.73,804.27,807.48,807.48,Amazon,2017,1
2017-01-19,810.0,813.51,807.32,809.04,809.04,Amazon,2017,1
2017-01-20,815.28,816.02,806.26,808.33,808.33,Amazon,2017,1
2017-01-23,806.8,818.5,805.08,817.88,817.88,Amazon,2017,1
2017-01-24,822.0,823.99,814.5,822.44,822.44,Amazon,2017,1
2017-01-25,825.79,837.42,825.29,836.52,836.52,Amazon,2017,1
2017-01-26,835.53,843.84,833.0,839.15,839.15,Amazon,2017,1
2017-01-27,839.0,839.7,829.44,835.77,835.77,Amazon,2017,1
2017-01-30,833.0,833.5,816.38,830.38,830.38,Amazon,2017,1
2017-01-31,823.75,826.99,819.56,823.48,823.48,Amazon,2017,1
2017-02-01,829.21,833.78,824.94,832.35,832.35,Amazon,2017,2
2017-02-02,836.59,842.49,828.26,839.95,839.95,Amazon,2017,2
2017-02-03,806.72,818.3,804.0,810.2,810.2,Amazon,2017,2
2017-02-06,809.8,810.72,803.0,807.64,807.64,Amazon,2017,2
2017-02-07,809.31,816.16,807.5,812.5,812.5,Amazon,2017,2
2017-02-08,812.69,821.48,812.5,819.71,819.71,Amazon,2017,2
2017-02-09,821.6,825.0,819.71,821.36,821.36,Amazon,2017,2
2017-02-10,823.82,828.0,822.85,827.46,827.46,Amazon,2017,2
2017-02-13,831.62,843.0,828.55,836.53,836.53,Amazon,2017,2
2017-02-14,837.0,838.31,831.45,836.39,836.39,Amazon,2017,2
2017-02-15,834.0,842.81,832.82,842.7,842.7,Amazon,2017,2
2017-02-16,841.84,845.0,839.38,844.14,844.14,Amazon,2017,2
2017-02-17,842.0,847.27,840.73,845.07,845.07,Amazon,2017,2
2017-02-21,848.84,857.98,847.25,856.44,856.44,Amazon,2017,2
2017-02-22,856.95,858.43,852.18,855.61,855.61,Amazon,2017,2
2017-02-23,857.57,860.86,848.0,852.19,852.19,Amazon,2017,2
2017-02-24,844.69,845.81,837.75,845.24,845.24,Amazon,2017,2
2017-02-27,842.38,852.5,839.67,848.64,848.64,Amazon,2017,2
2017-02-28,851.45,854.09,842.05,845.04,845.04,Amazon,2017,2
2017-03-01,853.05,854.83,849.01,853.08,853.08,Amazon,2017,3
2017-03-02,853.08,854.82,847.28,848.91,848.91,Amazon,2017,3
2017-03-03,847.2,851.99,846.27,849.88,849.88,Amazon,2017,3
2017-03-06,845.23,848.49,841.12,846.61,846.61,Amazon,2017,3
2017-03-07,845.48,848.46,843.75,846.02,846.02,Amazon,2017,3
2017-03-08,848.0,853.07,846.79,850.5,850.5,Amazon,2017,3
2017-03-09,851.0,856.4,850.31,853.0,853.0,Amazon,2017,3
2017-03-10,857.0,857.35,851.72,852.46,852.46,Amazon,2017,3
2017-03-13,851.77,855.69,851.71,854.59,854.59,Amazon,2017,3
2017-03-14,853.55,853.75,847.55,852.53,852.53,Amazon,2017,3
2017-03-15,854.33,854.45,847.11,852.97,852.97,Amazon,2017,3
2017-03-16,855.3,855.5,850.51,853.42,853.42,Amazon,2017,3
2017-03-17,853.49,853.83,850.64,852.31,852.31,Amazon,2017,3
2017-03-20,851.51,857.8,851.01,856.97,856.97,Amazon,2017,3
2017-03-21,858.84,862.8,841.31,843.2,843.2,Amazon,2017,3
2017-03-22,840.43,849.37,839.05,848.06,848.06,Amazon,2017,3
2017-03-23,848.2,850.89,844.8,847.38,847.38,Amazon,2017,3
2017-03-24,851.68,851.8,843.53,845.61,845.61,Amazon,2017,3
2017-03-27,838.07,850.3,833.5,846.82,846.82,Amazon,2017,3
2017-03-28,851.75,858.46,850.1,856.0,856.0,Amazon,2017,3
2017-03-29,859.05,876.44,859.02,874.32,874.32,Amazon,2017,3
2017-03-30,874.95,877.06,871.66,876.34,876.34,Amazon,2017,3
2017-03-31,877.0,890.35,876.65,886.54,886.54,Amazon,2017,3
2017-04-03,888.0,893.49,885.42,891.51,891.51,Amazon,2017,4
2017-04-04,891.5,908.54,890.28,906.83,906.83,Amazon,2017,4
2017-04-05,910.82,923.72,905.62,909.28,909.28,Amazon,2017,4
2017-04-06,913.8,917.19,894.49,898.28,898.28,Amazon,2017,4
2017-04-07,899.65,900.09,889.31,894.88,894.88,Amazon,2017,4
2017-04-10,899.63,908.51,899.0,907.04,907.04,Amazon,2017,4
2017-04-11,907.04,911.24,897.5,902.36,902.36,Amazon,2017,4
2017-04-12,903.09,904.09,895.25,896.23,896.23,Amazon,2017,4
2017-04-13,891.45,894.97,884.49,884.67,884.67,Amazon,2017,4
2017-04-17,887.5,902.38,887.5,901.99,901.99,Amazon,2017,4
2017-04-18,900.99,909.61,900.78,903.78,903.78,Amazon,2017,4
2017-04-19,907.84,910.5,897.37,899.2,899.2,Amazon,2017,4
2017-04-20,899.7,905.32,896.29,902.06,902.06,Amazon,2017,4
2017-04-21,902.67,903.65,896.77,898.53,898.53,Amazon,2017,4
2017-04-24,908.68,909.99,903.82,907.41,907.41,Amazon,2017,4
2017-04-25,907.04,909.48,903.0,907.62,907.62,Amazon,2017,4
2017-04-26,910.3,915.75,907.56,909.29,909.29,Amazon,2017,4
2017-04-27,914.39,921.86,912.11,918.38,918.38,Amazon,2017,4
2017-04-28,948.83,949.59,924.33,924.99,924.99,Amazon,2017,4
2017-05-01,927.8,954.4,927.8,948.23,948.23,Amazon,2017,5
2017-05-02,946.65,950.1,941.41,946.94,946.94,Amazon,2017,5
2017-05-03,946.0,946.0,935.9,941.03,941.03,Amazon,2017,5
2017-05-04,944.75,945.0,934.22,937.53,937.53,Amazon,2017,5
2017-05-05,940.52,940.79,930.3,934.15,934.15,Amazon,2017,5
2017-05-08,940.95,949.05,939.21,949.04,949.04,Amazon,2017,5
2017-05-09,952.8,957.89,950.2,952.82,952.82,Amazon,2017,5
2017-05-10,953.5,953.75,945.0,948.95,948.95,Amazon,2017,5
2017-05-11,945.11,950.29,940.78,947.62,947.62,Amazon,2017,5
2017-05-12,954.5,962.79,951.53,961.35,961.35,Amazon,2017,5
2017-05-15,958.73,963.15,956.06,957.97,957.97,Amazon,2017,5
2017-05-16,961.0,970.06,960.91,966.07,966.07,Amazon,2017,5
2017-05-17,954.7,960.4,944.12,944.76,944.76,Amazon,2017,5
2017-05-18,944.8,962.75,944.76,958.49,958.49,Amazon,2017,5
2017-05-19,962.84,968.92,959.72,959.84,959.84,Amazon,2017,5
2017-05-22,964.0,971.38,962.9,970.67,970.67,Amazon,2017,5
2017-05-23,975.02,975.2,966.85,971.54,971.54,Amazon,2017,5
2017-05-24,976.0,981.0,970.23,980.35,980.35,Amazon,2017,5
2017-05-25,984.85,999.0,982.11,993.38,993.38,Amazon,2017,5
2017-05-26,995.0,998.65,989.25,995.78,995.78,Amazon,2017,5
2017-05-30,996.51,1001.2,995.52,996.7,996.7,Amazon,2017,5
2017-05-31,1000.0,1000.12,982.16,994.62,994.62,Amazon,2017,5
2017-06-01,998.59,998.99,991.37,995.95,995.95,Amazon,2017,6
2017-06-02,998.99,1008.48,995.67,1006.73,1006.73,Amazon,2017,6
2017-06-05,1007.23,1013.21,1003.51,1011.34,1011.34,Amazon,2017,6
2017-06-06,1012.0,1016.5,1001.25,1003.0,1003.0,Amazon,2017,6
2017-06-07,1005.95,1010.25,1002.0,1010.07,1010.07,Amazon,2017,6
2017-06-08,1012.06,1013.61,1006.11,1010.27,1010.27,Amazon,2017,6
2017-06-09,1012.5,1012.99,927.0,978.31,978.31,Amazon,2017,6
2017-06-12,967.0,975.95,945.0,964.91,964.91,Amazon,2017,6
2017-06-13,977.99,984.5,966.1,980.79,980.79,Amazon,2017,6
2017-06-14,988.59,990.34,966.71,976.47,976.47,Amazon,2017,6
2017-06-15,958.7,965.73,950.86,964.17,964.17,Amazon,2017,6
2017-06-16,996.0,999.75,982.0,987.71,987.71,Amazon,2017,6
2017-06-19,1017.0,1017.0,989.9,995.17,995.17,Amazon,2017,6
2017-06-20,998.0,1004.88,992.02,992.59,992.59,Amazon,2017,6
2017-06-21,998.7,1002.72,992.65,1002.23,1002.23,Amazon,2017,6
2017-06-22,1002.23,1006.96,997.2,1001.3,1001.3,Amazon,2017,6
2017-06-23,1002.54,1004.62,998.02,1003.74,1003.74,Amazon,2017,6
2017-06-26,1008.5,1009.8,992.0,993.98,993.98,Amazon,2017,6
2017-06-27,990.69,998.8,976.0,976.78,976.78,Amazon,2017,6
2017-06-28,978.55,990.68,969.21,990.33,990.33,Amazon,2017,6
2017-06-29,979.0,987.56,965.25,975.93,975.93,Amazon,2017,6
2017-06-30,980.12,983.47,967.61,968.0,968.0,Amazon,2017,6
2017-07-03,972.79,974.49,951.0,953.66,953.66,Amazon,2017,7
2017-07-05,961.53,975.0,955.25,971.4,971.4,Amazon,2017,7
2017-07-06,964.66,974.4,959.02,965.14,965.14,Amazon,2017,7
2017-07-07,969.55,980.11,969.14,978.76,978.76,Amazon,2017,7
2017-07-10,985.0,999.44,983.5,996.47,996.47,Amazon,2017,7
2017-07-11,993.0,995.99,983.72,994.13,994.13,Amazon,2017,7
2017-07-12,1000.65,1008.55,998.1,1006.51,1006.51,Amazon,2017,7
2017-07-13,1004.62,1006.88,995.9,1000.63,1000.63,Amazon,2017,7
2017-07-14,1002.4,1004.45,996.89,1001.81,1001.81,Amazon,2017,7
2017-07-17,1004.69,1014.75,1003.81,1010.04,1010.04,Amazon,2017,7
2017-07-18,1006.0,1026.03,1004.0,1024.45,1024.45,Amazon,2017,7
2017-07-19,1025.0,1031.59,1022.5,1026.87,1026.87,Amazon,2017,7
2017-07-20,1031.59,1034.97,1022.52,1028.7,1028.7,Amazon,2017,7
2017-07-21,1021.28,1026.1,1011.0,1025.67,1025.67,Amazon,2017,7
2017-07-24,1028.34,1043.01,1027.43,1038.95,1038.95,Amazon,2017,7
2017-07-25,1038.05,1043.33,1032.48,1039.87,1039.87,Amazon,2017,7
2017-07-26,1043.2,1053.2,1043.2,1052.8,1052.8,Amazon,2017,7
2017-07-27,1069.55,1083.31,1040.18,1046.0,1046.0,Amazon,2017,7
2017-07-28,1012.14,1032.85,1001.0,1020.04,1020.04,Amazon,2017,7
2017-07-31,1019.05,1019.05,987.02,987.78,987.78,Amazon,2017,7
2017-08-01,996.11,1006.4,991.58,996.19,996.19,Amazon,2017,8
2017-08-02,1001.77,1003.21,981.73,995.89,995.89,Amazon,2017,8
2017-08-03,999.47,999.5,984.59,986.92,986.92,Amazon,2017,8
2017-08-04,989.68,991.67,982.0,987.58,987.58,Amazon,2017,8
2017-08-07,990.65,995.0,987.14,992.27,992.27,Amazon,2017,8
2017-08-08,994.35,996.28,985.79,989.84,989.84,Amazon,2017,8
2017-08-09,982.6,988.0,975.27,982.01,982.01,Amazon,2017,8
2017-08-10,976.3,979.86,954.68,956.92,956.92,Amazon,2017,8
2017-08-11,960.0,970.39,951.38,967.99,967.99,Amazon,2017,8
2017-08-14,978.41,985.5,976.19,983.3,983.3,Amazon,2017,8
2017-08-15,988.9,991.74,982.0,982.74,982.74,Amazon,2017,8
2017-08-16,981.65,986.46,973.22,978.18,978.18,Amazon,2017,8
2017-08-17,977.84,977.84,960.32,960.57,960.57,Amazon,2017,8
2017-08-18,961.4,965.43,954.65,958.47,958.47,Amazon,2017,8
2017-08-21,957.57,961.2,945.46,953.29,953.29,Amazon,2017,8
2017-08-22,955.52,967.93,955.5,966.9,966.9,Amazon,2017,8
2017-08-23,959.38,962.0,954.2,958.0,958.0,Amazon,2017,8
2017-08-24,957.42,959.0,941.14,952.45,952.45,Amazon,2017,8
2017-08-25,956.0,957.62,944.1,945.26,945.26,Amazon,2017,8
2017-08-28,946.54,953.0,942.25,946.02,946.02,Amazon,2017,8
2017-08-29,940.0,956.0,936.33,954.06,954.06,Amazon,2017,8
2017-08-30,958.44,969.41,956.91,967.59,967.59,Amazon,2017,8
2017-08-31,974.7,981.0,972.76,980.6,980.6,Amazon,2017,8
2017-09-01,984.2,984.5,976.88,978.25,978.25,Amazon,2017,9
2017-09-05,975.4,976.77,960.37,965.27,965.27,Amazon,2017,9
2017-09-06,968.32,971.84,960.6,967.8,967.8,Amazon,2017,9
2017-09-07,974.0,980.59,972.55,979.47,979.47,Amazon,2017,9
